"store","sku","qty","is_in_stock"
"admin","KTO3T-EROSE",0,"0"
"admin","KTG18M-EROSE",0,"0"
"admin","KTG2T-EROSE",0,"0"
"admin","KTG3T-EROSE",0,"0"
"admin","MDO18M-EROSE",0,"0"
"admin","MDO2T-EROSE",0,"0"
"admin","MDO3T-EROSE",0,"0"
"admin","EDLD6-12M-EROSE",0,"0"
"admin","EDLD2T-EROSE",0,"0"
"admin","EDLD3T-EROSE",0,"0"
"admin","MTN-005-MTN",0,"0"
"admin","MTN-001-MTN",0,"0"
"admin","MTN-010-MTN",0,"0"
"admin","MTN-029-MTN",0,"0"
"admin","MTN-026-MTN",0,"0"
"admin","22LAV9-TPC",0,"0"
"admin","22809RdShk9-TPC+Wng809Red-TPC",0,"0"
"admin","22809TrqPk9-TPC+Wng809Blue-TPC",0,"0"
"admin","22Lav6-TPC",0,"0"
"admin","22Lav7-TPC",0,"0"
"admin","22Wht6-TPC",0,"0"
"admin","22Wht7-TPC",0,"0"
"admin","22HotPk6-TPC",0,"0"
"admin","22HotPk7-TPC",0,"0"
"admin","22BdayPK7-Set-TPC:WngBdayPK-TPC+22BdayPK7-TPC",0,"0"
"admin","22BdayLAV7-Set-TPC:WngBdayLAV-TPC+22BdayLAV7-TPC",0,"0"
"admin","22PKNV6-TPC ",0,"0"
"admin","22PKGNM6-TPC",0,"0"
"admin","22LcEgClnl6-TPC",0,"0"
"admin","22LcEgPriW6-TPC",0,"0"
"admin","1212RB-KSTYL",0,"0"
"admin","1212P-KSTYL",0,"0"
"admin","1212SG-KSTYL",0,"0"
"admin","9400-KSTYL",0,"0"
"admin","9425-KSTYL",0,"0"
"admin","9475-KSTYL",0,"0"
"admin","9500-KSTYL",0,"0"
"admin","9460-KSTYL",0,"0"
"admin","9470-KSTYL",0,"0"
"admin","8933100-KSTYL",0,"0"
"admin","8947000-KSTYL",0,"0"
"admin","4013547-KSTYL",0,"0"
"admin","4043617-KSTYL",0,"0"
"admin","SSFox1ZNat12mo-CLK",0,"0"
"admin","SSFox1ZNat18mo-CLK",0,"0"
"admin","SSOwl1ZDjn6mo-CLK",0,"0"
"admin","SSOwl1ZDjn12mo-CLK",0,"0"
"admin","SSBee1ZNat6mo-CLK",0,"0"
"admin","SSBee1ZNat12mo-CLK",0,"0"
"admin","SSPan1ZBLk12mo-CLK",0,"0"
"admin","SSPan1ZBlk18mo-CLK",0,"0"
"admin","SSDin1ZLmn6mo-CLK",0,"0"
"admin","SSDin1ZLmn12mo-CLK",0,"0"
"admin","SSBun1ZPnk6mo-CLK",0,"0"
"admin","SSBun1ZPnk12mo-CLK",0,"0"
"admin","SSCow1ZGrn6mo-CLK",0,"0"
"admin","SSCow1ZGrn12mo-CLK",0,"0"
"admin","LSBun1ZRed6mo-CLK",0,"0"
"admin","LSBun1ZRed18mo-CLK",0,"0"
"admin","LSSeal1ZBl12mo-CLK",0,"0"
"admin","LSSeal1ZBl18mo-CLK",0,"0"
"admin","LSDino1ZNav6mo-CLK",0,"0"
"admin","LSDino1ZNav12mo-CLK",0,"0"
"admin","LSDinoTNav2T-CLK",0,"0"
"admin","LSDinoTNav4T-CLK",0,"0"
"admin","LSSealTNav2T-CLK",0,"0"
"admin","LSSealTNav4T-CLK",0,"0"
"admin","SSCowTGrn2T-CLK",0,"0"
"admin","SSCowTGrn4T-CLK",0,"0"
"admin","SSPanTOrng2T-CLK",0,"0"
"admin","SSPanTOrng4T-CLK",0,"0"
"admin","SSOwlTDj2T-CLK",0,"0"
"admin","SSOwlTDj4T-CLK",0,"0"
"admin","YellowBib-CLK",0,"0"
"admin","BlackBib-CLK",0,"0"
"admin","PolkaBib-CLK",0,"0"
"admin","MMGreen-MM",0,"0"
"admin","RBWSDNB-P100-RB",0,"0"
"admin","RBWSD03-P100-RB",0,"0"
"admin","RBWSD06-P100-RB",0,"0"
"admin","RBWSD12-P100-RB",0,"0"
"admin","RBWSD18-P100-RB",0,"0"
"admin","RBWSD2T-P100-RB",0,"0"
"admin","RCDDB06-0000-RB",0,"0"
"admin","RCDDB12-0000-RB",0,"0"
"admin","RCDDB18-0000-RB",0,"0"
"admin","RCDDB2T-0000-RB",0,"0"
"admin","RLKBK00-0000-RB",0,"0"
"admin","RLKBK06-0000-RB",0,"0"
"admin","RLKGY00-0000-RB",0,"0"
"admin","RLKGY06-0000-RB",0,"0"
"admin","RCKLA12-0000-RB",0,"0"
"admin","RCKLA18-0000-RB",0,"0"
"admin","RCKLA2T-0000-RB",0,"0"
"admin","GJDMB18-0000-RB",0,"0"
"admin","GJDMB2T-0000-RB",0,"0"
"admin","53181PastelKitchen-KK",0,"0"
"admin","53260EspressoKitchen-KK",0,"0"
"admin","53173RedVintageKitchen-KK",0,"0"
"admin","53179PinkVintageKitchen-KK",0,"0"
"admin","65275PrettyPetalHouse-KK",0,"0"
"admin","21201AspenTableSetWhite-KK",0,"0"
"admin","26913HeartTable-KK",0,"0"
"admin","14956ToyBoxEspresso-KK",0,"0"
"admin","14951ToyBoxWht-KK",0,"0"
"admin","14953ToyBoxNat-KK",0,"0"
"admin","14221SlingBookshelfNat-KK",0,"0"
"admin","1008-LILACOSM",0,"0"
"admin","1003-LILACOSM",0,"0"
"admin","1016-LILACOSM",0,"0"
"admin","1015-LILACOSM",0,"0"
"admin","1013-LILACOSM",0,"0"
"admin","1014-LILACOSM",0,"0"
"admin","1009-LILACOSM",0,"0"
"admin","1010-LILACOSM",0,"0"
"admin","1011-LILACOSM",0,"0"
"admin","1004-LILACOSM",0,"0"
"admin","E525001-EDUSHP",0,"0"
"admin","E547023-EDUSHP",0,"0"
"admin","E547024-EDUSHP",0,"0"
"admin","E547005-EDUSHP",0,"0"
"admin","E915019-EDUSHP",0,"0"
"admin","E526023-EDUSHP",0,"0"
"admin","E909006-EDUSHP",0,"0"
"admin","E706132-EDUSHP",0,"0"
"admin","E706150-EDUSHP",0,"0"
"admin","E705175-EDUSHP",0,"0"
"admin","E851003-EDUSHP",0,"0"
"admin","E975054-EDUSHP",0,"0"
"admin","E716167-EDUSHP",0,"0"
"admin","E705191-EDUSHP",0,"0"
"admin","MBB1008.SOLO-MIXIE",0,"0"
"admin","6973-LEARN",0,"0"
"admin","1455-LEARN",0,"0"
"admin","6906-LEARN",0,"0"
"admin","2781-LEARN",0,"0"
"admin","2421-LEARN",0,"0"
"admin","9162-LEARN",0,"0"
"admin","9153-LEARN",0,"0"
"admin","2690-LEARN",0,"0"
"admin","2665-LEARN",0,"0"
"admin","85001-Shrunks",0,"0"
"admin","88028-Shrunks",0,"0"
"admin","88046-Shrunks",0,"0"
"admin","88051-SHRUNKS",0,"0"
"admin","5008-LILACOSM",0,"0"
"admin","5026-LILACOSM",0,"0"
"admin","5025-LILACOSM",0,"0"
"admin","5017-LILACOSM",0,"0"
"admin","5028-LILACOSM",0,"0"
"admin","5023-LILACOSM",0,"0"
"admin","5005-LILACOSM",0,"0"
"admin","5033-LILACOSM",0,"0"
"admin","5029-LILACOSM",0,"0"
"admin","5027-LILACOSM",0,"0"
"admin","2350-LEARN",0,"0"
"admin","2349-LEARN",0,"0"
"admin","2351-LEARN",0,"0"
"admin","2353-LEARN",0,"0"
"admin","2355-LEARN",0,"0"
"admin","2354-LEARN",0,"0"
"admin","2384-LEARN",0,"0"
"admin","HDJr4Pack+Ace-LEARN",0,"0"
"admin","HDJr4Pack+KatPen-LEARN",0,"0"
"admin","SDCBK12-FOD0-RB",0,"0"
"admin","SDSRD06-RUO0-RB",0,"0"
"admin","SDSRD12-RUO0-RB",0,"0"
"admin","SDSRD18-RUO0-RB",0,"0"
"admin","SDSRD2T-RUO0-RB",0,"0"
"admin","SDWPI06-RU00-RB",0,"0"
"admin","SDWPI12-RU00-RB",0,"0"
"admin","SDWPI18-RU00-RB",0,"0"
"admin","SDWPI2T-RU00-RB",0,"0"
"admin","SKSWH03-WS22-RB",0,"0"
"admin","SKSWH06-WS22-RB",0,"0"
"admin","SKSWH12-WS22-RB",0,"0"
"admin","SKSWH18-WS22-RB",0,"0"
"admin","SKSWH2T-WS22-RB",0,"0"
"admin","SKSWH3T-WS22-RB",0,"0"
"admin","SKSPI18-PM22-RB",0,"0"
"admin","SKSPI2T-PM22-RB",0,"0"
"admin","SKSPI3T-PM22-RB",0,"0"
"admin","RLKWH00-0000-RB",0,"0"
"admin","RLKWH06-0000-RB",0,"0"
"admin","RLKWH12-0000-RB",0,"0"
"admin","RLKWH2T-0000-RB",0,"0"
"admin","HOKPI18-PS00-RB",0,"0"
"admin","SSKFU06-PRC0-RB",0,"0"
"admin","SSKFU12-PRC0-RB",0,"0"
"admin","SSKFU18-PRC0-RB",0,"0"
"admin","SSKFU2T-PRC0-RB",0,"0"
"admin","SSKFU3T-PRC0-RB",0,"0"
"admin","PGKPL2T-PLO0-RB",0,"0"
"admin","PGKPL3T-PLO0-RB",0,"0"
"admin","PGKNV2T-NAO0-RB",0,"0"
"admin","PGKNV3T-NAO0-RB",0,"0"
"admin","GTWCH12-RF00-RB",0,"0"
"admin","GTWCH18-RF00-RB",0,"0"
"admin","GTWCH2T-RF00-RB",0,"0"
"admin","GTWCH3T-RF00-RB",0,"0"
"admin","ONKTE00-TES0-RB",0,"0"
"admin","ONKTE03-TES0-RB",0,"0"
"admin","ONKTE06-TES0-RB",0,"0"
"admin","ONKTE12-TES0-RB",0,"0"
"admin","ONKTE18-TES0-RB",0,"0"
"admin","ONMPI12-USLS-RB",0,"0"
"admin","BCKBR03-MOMO-RB",0,"0"
"admin","BCKBR06-MOMO-RB",0,"0"
"admin","BCKBR12-MOMO-RB",0,"0"
"admin","BOKOL00-SM00-RB",0,"0"
"admin","BOKOL03-SM00-RB",0,"0"
"admin","BOKOL06-SM00-RB",0,"0"
"admin","P4BRS-EdgePub",0,"0"
"admin","K4BRS-EdgePub",0,"0"
"admin","14BRS-EdgePub",0,"0"
"admin","2629-LEARN",0,"0"
"admin","9082-LEARN",0,"0"
"admin","3294-LEARN",0,"0"
"admin","9155-LEARN",0,"0"
"admin","9266-LEARN",0,"0"
"admin","9730-LEARN",0,"0"
"admin","9732-LEARN",0,"0"
"admin","9720-LEARN",0,"0"
"admin","7287-LEARN",0,"0"
"admin","9077-LEARN",0,"0"
"admin","9048-LEARN",0,"0"
"admin","7201-LEARN",0,"0"
"admin","7203-LEARN",0,"0"
"admin","7207-LEARN",0,"0"
"admin","1422-6m-Tomat",0,"0"
"admin","1422-12m-Tomat",0,"0"
"admin","1442-6m-Tomat",0,"0"
"admin","1442-12m-Tomat",0,"0"
"admin","1421-6m-Tomat",0,"0"
"admin","1421-12m-Tomat",0,"0"
"admin","1441-6m-Tomat",0,"0"
"admin","1441-12m-Tomat",0,"0"
"admin","1301-12m-Tomat",0,"0"
"admin","8002-2T-Tomat",0,"0"
"admin","1411-12m-Tomat",0,"0"
"admin","1411-2T-Tomat",0,"0"
"admin","1104-12m-Tomat",0,"0"
"admin","1104-2T-Tomat",0,"0"
"admin","9011-12m-Tomat",0,"0"
"admin","9011-2T-Tomat",0,"0"
"admin","LimBwlr2y-CB",0,"0"
"admin","LimBwlr3y-CB",0,"0"
"admin","MstBwlr2y-CB",0,"0"
"admin","MstBwlr3y-CB",0,"0"
"admin","LimBrtch2yA-CB",0,"0"
"admin","LimBrtch3yA-CB",0,"0"
"admin","LimBrtch3yWhl-CB",0,"0"
"admin","MstBrtch2yC-CB",0,"0"
"admin","MstBrtch3yC-CB",0,"0"
"admin","CrlBrtch2yB-CB",0,"0"
"admin","CrlBrtch3yB-CB",0,"0"
"admin","MstBrtch3yWhl-CB",0,"0"
"admin","CrlBlmr1yTrtl-CB",0,"0"
"admin","CrlBlmr1yB-CB",0,"0"
"admin","CrlBlmr1yBrd-CB",0,"0"
"admin","CrlBlmr1yC-CB",0,"0"
"admin","LimBlmr1yA-CB",0,"0"
"admin","MstBxr1yi-CB",0,"0"
"admin","MstBxr2yi-CB",0,"0"
"admin","MstBxr2ySea-CB",0,"0"
