"store","websites","attribute_set","type","category_ids","sku","has_options","name","url_key","msrp_enabled","msrp_display_actual_price_type","options_container","url_path","age","gallery","dimension","country_of_manufacture","price","special_price","cost","weight","msrp","color","visibility","featured","enable_googlecheckout","is_recurring","status","manufacturer","tax_class_id","description","short_description","faq","material","warnings","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites"
"admin","base","Default","simple",,"RU-FP-PLUIE",0,"兒童雨傘-繽紛花季","pluie-pluie-floral-print-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-floral-print-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","清新活潑的印花圖騰，不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！",,"100%聚酯纖維",,5,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-繽紛花季",0,"simple",,
"admin","base","Default","simple",,"RC-CD-1-PLUIE",0,"兒童雨衣-甜蜜糖果 Size 1/2","pluie-pluie-candy-dot-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-raincoat-size1to3.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-甜蜜糖果 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-CD-2-PLUIE",0,"兒童雨衣-甜蜜糖果 Size 2/3","pluie-pluie-candy-dot-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-甜蜜糖果 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-CD-4-PLUIE",0,"兒童雨衣-甜蜜糖果 Size 4/5","pluie-pluie-candy-dot-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-甜蜜糖果 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-CD-6-PLUIE",0,"兒童雨靴-甜心圓點 Size 6","pluie-pluie-candy-dot-rain-boot-size6","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-rain-boot-size6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","好可愛的繽紛圓點喔！這麼甜美的可愛雨鞋，寶貝一定會堅持穿著不肯脫下來！鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！ ",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-甜心圓點 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-CD-8-PLUIE",0,"兒童雨靴-甜心圓點 Size 8","pluie-pluie-candy-dot-rain-boot-size8","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-rain-boot-size8.html",,,"鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","好可愛的繽紛圓點喔！這麼甜美的可愛雨鞋，寶貝一定會堅持穿著不肯脫下來！鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！ ",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-甜心圓點 Size 8",0,"simple",,
"admin","base","Default","simple",,"RU-CD-PLUIE",0,"兒童雨傘-甜蜜糖果","pluie-pluie-candy-dot-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-candy-dot-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","甜美的粉色糖果雨傘，最適合可愛的夢幻女孩們使用了。不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！  ",,"100%聚酯纖維",,4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-甜蜜糖果",0,"simple",,
"admin","base","Default","simple",,"RC-CC-1-PLUIE",0,"兒童雨衣-幾何圓點 Size 1/2","pluie-pluie-circle-chain-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-raincoat-size1to3.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-幾何圓點 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-CC-2-PLUIE",0,"兒童雨衣-幾何圓點 Size 2/3","pluie-pluie-circle-chain-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li>
<li>安全材質，不含PVC，無塑膠臭味</li>
<li>可搭配同系列雨鞋和雨傘</li>
","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-幾何圓點 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-CC-4-PLUIE",0,"兒童雨衣-幾何圓點 Size 4/5","pluie-pluie-circle-chain-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li>
<li>安全材質，不含PVC，無塑膠臭味</li>
<li>可搭配同系列雨鞋和雨傘</li>
","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-幾何圓點 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-CC-6-PLUIE",0,"兒童雨靴-幾何圓點 Size 6","pluie-pluie-circle-chain-rain-boot-size6","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-rain-boot-size6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","時尚的幾何圖騰，Pluie Pluie最新款式。寶貝穿上它，馬上成為吸睛的小小亮點。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-幾何圓點 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-CC-8-PLUIE",0,"兒童雨靴-幾何圓點 Size 8","pluie-pluie-circle-chain-rain-boot-size-8","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-rain-boot-size-8.html",,,"雨鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","時尚的幾何圖騰，Pluie Pluie最新款式。寶貝穿上它，馬上成為吸睛的小小亮點。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-幾何圓點 Size 8",0,"simple",,
"admin","base","Default","simple",,"RB-CC-10-PLUIE",0,"兒童雨靴-幾何圓點 Size 10","pluie-pluie-circle-chain-rain-boot-size-10","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-rain-boot-size-10.html",,,"雨鞋內墊約18.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","時尚的幾何圖騰，Pluie Pluie最新款式。寶貝穿上它，馬上成為吸睛的小小亮點。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-幾何圓點 Size 10",0,"simple",,
"admin","base","Default","simple",,"RU-CC-PLUIE",0,"兒童雨傘-幾何圓點","pluie-pluie-circle-chain-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-circle-chain-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","Pluie pluie新款歐風幾何印花，色彩搶眼飽滿。不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！ ",,"100%聚酯纖維",,4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-幾何圓點",0,"simple",,
"admin","base","Default","simple",,"RC-NB-1-PLUIE",0,"兒童雨衣-時尚藍紋 Size 1/2","pluie-pluie-new-blue-stripe-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-new-blue-stripe-raincoat-size1to3-309.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-時尚藍紋 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-NB-2-PLUIE",0,"兒童雨衣-時尚藍紋 Size 2/3","pluie-pluie-new-blue-stripe-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-new-blue-stripe-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-時尚藍紋 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-NB-4-PLUIE",0,"兒童雨衣-時尚藍紋 Size 4/5","pluie-pluie-new-blue-stripe-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-new-blue-stripe-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-時尚藍紋 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-NB-6-PLUIE",0,"兒童雨靴-時尚藍紋 Size 6","pluie-pluie-blue-stripe-rain-boot-size6","Use config","Use config","Block after Info Column","pluie-pluie-blue-stripe-rain-boot-size6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","亮眼的條紋雨靴，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-時尚藍紋 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-NB-8-PLUIE",0,"兒童雨靴-時尚藍紋 Size 8","pluie-pluie-blue-stripe-rain-boot-size-8","Use config","Use config","Block after Info Column","pluie-pluie-blue-stripe-rain-boot-size-8.html",,,"雨鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","亮眼的條紋雨靴，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-時尚藍紋 Size 8",0,"simple",,
"admin","base","Default","simple",,"RB-NB-10-PLUIE",0,"兒童雨靴-時尚藍紋 Size 10","pluie-pluie-blue-stripe-rain-boot-size-10","Use config","Use config","Block after Info Column","pluie-pluie-blue-stripe-rain-boot-size-10.html",,,"雨鞋內墊約18.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","亮眼的條紋雨靴，最適合穿著它在雨中到處冒險，或是讓它陪伴寶貝一起去上學。鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",4,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-時尚藍紋 Size 10",0,"simple",,
"admin","base","Default","simple",,"RU-NB-PLUIE",0,"兒童雨傘-時尚藍紋","pluie-pluie-new-blue-stripe-umbrella","Use config","Use config","Block after Info Column","pluie-pluie-new-blue-stripe-umbrella.html",,,"One-size (傘架長度約48cm)","China",620,765,,1,554,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛亮眼的雨天必備品</li> <li>傘柄開闔輕鬆容易</li> <li>圓角包邊，孩子不易受傷</li> ","亮麗的多彩印花條紋，充滿時尚簡潔的設計風格。不論晴天、雨天，寶貝們一定都對這把雨傘愛不釋手。好開闔的傘柄與安全的圓角包邊，絕對是兒童雨傘的最佳選擇。別忘了幫寶貝搭配一系列的雨鞋和雨衣喔！",,"100%聚酯纖維",,2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨傘-時尚藍紋",0,"simple",,
"admin","base","Default","simple",,"RC-PD-1-PLUIE",0,"兒童雨衣-甜心泡泡糖 Size 1/2","pluie-pluie-polka-dot-raincoat-size1to3","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-raincoat-size1to3.html","1〜3歲",,"肩寬約28cm,總長約43cm,袖長約24cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",2,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-甜心泡泡糖 Size 1/2",0,"simple",,
"admin","base","Default","simple",,"RC-PD-2-PLUIE",0,"兒童雨衣-甜心泡泡糖 Size 2/3","pluie-pluie-polka-dot-raincoat-size2to4","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-raincoat-size2to4.html","2〜4歲 ",,"肩寬約30cm,總長約48.5cm,袖長約28cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",6,0,1,0,0,1,1,1,0,1,1,,,1,0,1,1,1,0,1,0,0,0,1,"兒童雨衣-甜心泡泡糖 Size 2/3",0,"simple",,
"admin","base","Default","simple",,"RC-PD-4-PLUIE",0,"兒童雨衣-甜心泡泡糖 Size 4/5","pluie-pluie-polka-dot-raincoat-size4to6","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-raincoat-size4to6.html","4〜6歲",,"肩寬約32cm,總長約58cm,袖長約36cm","China",1490,1890,,1,1263,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>方便穿脫、造型吸睛搶眼</li> <li>安全材質，不含PVC，無塑膠臭味</li> <li>可搭配同系列雨鞋和雨傘</li> ","透明材質的防水雨衣，搭配桃紅飾邊。不僅造型簡潔時尚，且實穿好搭配。方便的壓扣設計，能讓孩子快速穿脫。安全的材質，不含PVC。穿上Pluie Pluie，長長的梅雨季節也不再令人討厭！別忘了幫寶貝搭配一系列的雨鞋和雨傘喔！",,"聚酯纖維(不含PVC)","乾布擦拭/通風晾乾",3,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨衣-甜心泡泡糖 Size 4/5",0,"simple",,
"admin","base","Default","simple",,"RB-PD-6-PLUIE",0,"兒童雨靴-甜心泡泡糖 Size 6","pluie-pluie-polka-dot-rain-boot-size-6","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-rain-boot-size-6.html",,,"雨鞋內墊約14.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","可愛甜美的亮麗波爾卡圓點！替惱人的雨季帶來清新的氣息！這麼甜美的可愛雨鞋，寶貝一定會堅持穿著不肯脫下來！鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",1,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-甜心泡泡糖 Size 6",0,"simple",,
"admin","base","Default","simple",,"RB-PD-8-PLUIE",0,"兒童雨靴-甜心泡泡糖 Size 8","pluie-pluie-polka-dot-rain-boot-size-8","Use config","Use config","Block after Info Column","pluie-pluie-polka-dot-rain-boot-size-8.html",,,"雨鞋內墊約16.5cm","China",950,1467,,1,978,,"Catalog, Search","No","Yes","No","Enabled","Pluie Pluie","None","<li>可愛吸睛、下雨天的必備品</li> <li>高品質橡膠、安全耐穿</li> <li>可搭配同系列雨衣和雨傘</li>","可愛甜美的亮麗波爾卡圓點！替惱人的雨季帶來清新的氣息！這麼甜美的可愛雨鞋，寶貝一定會堅持穿著不肯脫下來！鞋上的小小把手設計，不僅好看且方便穿脫。有了Pluie Pluie，長長的梅雨也不再令人討厭！別忘了幫寶貝搭配一系列的雨衣和雨傘喔！",,"100% 橡膠","雨鞋保養-清水擦拭/通風晾乾/避開強光熱源",5,0,1,0,0,1,1,1,0,1,1,,,1,0,1,0,1,0,1,0,0,0,1,"兒童雨靴-甜心泡泡糖 Size 8",0,"simple",,
